date,PM2.5,SO2,NO2
20140422,40.29,19.55,13.51
20140423,49.1,25.47,18.55
20140424,58.34,20.68,18.95
20140425,53.06,16.33,18.96
20140426,36.17,18.08,13.55
20140427,40.72,17.05,14.1
20140428,48.78,17.95,16.7
20140429,51.39,18.93,19.38
20140430,54.41,20.51,14.99
20140501,53.24,17.86,17.5
20140502,57.11,11.76,14.61
20140503,44.64,14.7,15.44
20140504,44.15,13.96,14.46
20140505,46.05,19.41,19.29
20140506,44.78,16.98,17.43
20140507,51.54,18.22,16.26
20140508,59.07,19.89,15.2
20140509,44.4,17.73,11.98
20140510,31.7,16.5,15.17
20140511,27.32,14.88,11.35
20140512,42.38,16.36,17.53
20140513,66.06,18.94,18.21
20140514,51.08,15.17,11.19
20140515,35.47,14.85,14.1
20140516,67.46,18.14,20.39
20140517,68.86,19.21,15.02
20140518,72.18,21.91,15.43
20140519,91.38,18.32,15.98
20140520,90.69,15.62,16.59
20140521,83.67,17.17,18.09
20140522,47.69,13.92,10.62
20140523,49.24,16.42,14.83
20140524,46.44,15.36,13.05
20140525,64.12,13.53,12.22
20140526,74.01,13.23,13.43
20140527,58.58,12.62,12.86
20140528,65.69,13.83,19.18
20140529,73.13,14.37,19.44
20140530,59.71,14.45,13.41
20140531,60.15,18.09,12.81
20140601,49.81,16.92,10.61
20140602,53.27,17.32,10.58
20140603,52.66,15.6,11.1
20140604,54.75,15.29,11.5
20140605,67.32,17.21,13.55
20140606,75.8,18.29,14.61
20140607,64.28,17.24,12.94
20140608,65.82,16.3,16.51
20140609,81.84,18.09,16.26
20140610,67.75,17.74,11.99
20140611,66.99,18.79,16.99
20140612,89.61,18.96,18.03
20140613,84.3,18.32,14.93
20140614,76.83,20.81,15.45
20140615,84.43,19.13,12.18
20140616,62.9,17.73,12.44
20140617,57.4,18.11,11.9
20140618,59.92,16.36,11.39
20140619,61.26,18.03,10.88
20140620,61.34,18.1,10.7
20140621,51.65,18.0,11.85
20140622,53.18,18.04,12.5
20140623,59.12,17.36,16.59
20140624,39.63,13.87,10.72
20140625,38.72,16.58,12.28
20140626,32.55,14.93,11.41
20140627,40.05,16.95,12.6
20140628,50.73,17.03,12.88
20140629,59.79,17.52,14.64
20140630,59.94,17.72,13.93
20140701,52.66,15.47,11.83
20140702,40.79,15.97,11.67
20140703,43.12,14.59,11.2
20140704,32.65,12.63,11.15
20140705,31.96,14.21,10.29
20140706,38.34,14.05,9.59
20140707,46.03,14.24,11.96
20140708,54.99,15.46,14.64
20140709,62.26,16.06,13.6
20140710,68.85,16.58,12.69
20140711,62.05,16.54,11.57
20140712,39.32,16.12,9.21
