date,PM2.5,SO2,NO2
20150308,16.38,7.98,9.15
20150309,12.74,6.02,6.51
20150310,9.62,4.89,5.11
20150311,7.34,4.13,4.04
20150312,8.55,4.76,5.18
20150313,13.42,5.52,6.67
20150314,24.52,10.83,11.75
20150315,34.67,14.24,13.82
20150316,36.1,12.77,13.25
20150317,19.82,7.64,8.58
20150318,23.33,11.45,11.83
20150319,23.6,9.18,9.11
20150320,15.73,7.63,7.23
20150321,17.9,7.5,7.7
20150322,7.55,3.38,3.43
20150323,7.28,3.88,3.93
20150324,18.07,6.08,6.84
20150325,36.89,13.32,13.61
20150326,47.87,15.49,14.45
20150327,34.96,9.53,9.87
20150328,21.41,6.88,8.55
20150329,23.25,5.9,7.62
20150330,27.1,7.82,8.8
20150331,9.2,2.78,3.99
20150401,17.1,5.33,7.19
20150402,25.06,5.73,10.21
20150403,10.4,2.88,3.92
20150404,9.51,3.47,4.97
20150405,10.8,4.12,5.57
20150406,6.87,2.81,3.06
20150407,6.41,3.61,4.05
20150408,12.49,5.88,7.22
20150409,23.98,7.47,8.81
20150410,19.51,4.42,6.6
20150411,13.29,2.94,5.23
20150412,12.15,3.12,4.78
20150413,20.81,6.16,8.17
20150414,23.12,5.51,8.37
20150415,36.16,8.58,11.04
20150416,19.16,4.6,5.15
20150417,11.84,2.89,4.54
20150418,10.54,2.7,4.79
20150419,18.86,4.36,6.88
20150420,21.23,3.62,6.25
20150421,12.2,3.31,4.79
20150422,12.96,3.58,6.1
20150423,13.99,3.46,4.52
20150424,7.53,2.25,4.13
20150425,14.39,5.16,7.46
20150426,22.25,6.28,7.63
20150427,17.58,4.32,5.78
20150428,18.46,5.33,6.62
20150429,31.3,8.33,8.59
20150430,21.66,3.84,4.66
20150501,19.67,4.41,5.86
20150502,20.57,4.05,4.87
20150503,18.95,4.45,5.01
20150504,9.17,2.56,3.65
20150505,13.51,2.82,3.87
20150506,7.44,1.92,3.03
20150507,6.89,1.57,2.81
20150508,7.04,1.83,3.09
20150509,7.49,1.69,3.33
20150510,7.34,2.28,4.25
20150511,13.58,4.22,6.54
20150512,16.95,4.51,5.15
20150513,18.42,5.35,4.42
20150514,18.54,4.25,5.14
20150515,11.87,2.56,3.66
20150516,10.93,2.51,3.57
20150517,12.01,3.61,5.63
20150518,16.06,4.96,5.31
20150519,12.42,3.39,3.57
