date,PM2.5,SO2,NO2
20150301,9.34,4.85,2.0
20150302,17.48,4.45,2.24
20150303,27.13,3.55,1.84
20150304,17.84,2.46,2.3
20150305,14.89,3.42,2.53
20150306,14.62,3.18,2.37
20150307,11.5,3.32,2.69
20150308,19.5,2.73,2.07
20150309,30.9,2.51,2.05
20150310,30.81,2.43,2.44
20150311,24.82,2.24,2.48
20150312,22.4,2.93,2.74
20150313,21.45,1.99,1.69
20150314,21.87,1.89,1.8
20150315,21.54,2.02,2.26
20150316,17.09,2.23,2.11
20150317,16.47,2.76,2.18
20150318,13.92,2.58,1.95
20150319,9.76,2.05,1.67
20150320,9.6,1.76,1.91
20150321,8.87,1.98,2.19
20150322,8.79,2.17,2.38
20150323,10.37,1.84,2.21
20150324,14.72,1.73,2.14
20150325,21.84,1.62,1.82
20150326,17.99,1.51,1.9
20150327,19.37,1.62,1.97
20150328,21.95,1.86,2.25
20150329,24.39,2.04,2.05
20150330,20.93,2.19,1.71
20150331,41.15,2.46,1.6
20150401,46.23,2.23,1.61
20150402,56.19,2.03,1.53
20150403,26.2,2.31,1.51
20150404,27.1,2.25,1.5
20150405,27.79,1.79,1.8
20150406,16.91,1.51,1.76
20150407,17.17,1.69,2.2
20150408,16.1,1.63,2.03
20150409,28.26,1.67,1.45
20150410,30.44,1.57,1.48
20150411,21.35,1.47,1.89
20150412,27.09,1.35,1.8
20150413,22.82,1.43,2.26
20150414,17.33,1.59,1.95
20150415,14.47,1.68,2.07
20150416,39.26,1.51,1.57
20150417,46.68,1.27,1.07
20150418,14.91,1.41,1.53
20150419,20.9,1.37,1.41
20150420,57.87,1.56,1.61
20150421,45.86,1.65,1.73
20150422,28.72,1.69,1.61
20150423,21.99,1.74,1.92
20150424,21.34,1.71,2.53
20150425,17.68,1.69,2.1
20150426,16.42,1.7,2.11
20150427,48.34,1.16,1.44
20150428,90.29,1.15,1.09
20150429,65.16,1.05,1.32
20150430,51.37,1.39,1.38
20150501,71.4,1.65,1.26
20150502,44.62,1.61,1.57
20150503,31.15,1.41,1.54
20150504,22.27,1.4,1.7
20150505,23.23,1.15,1.41
20150506,19.35,1.16,1.49
20150507,14.9,1.19,1.84
20150508,12.63,1.33,1.73
20150509,13.98,1.36,1.68
20150510,82.38,1.12,1.14
20150511,140.83,1.26,1.63
20150512,79.38,1.39,1.96
20150513,47.51,1.59,1.26
20150514,47.12,1.59,1.36
20150515,31.97,1.48,1.54
20150516,24.46,1.45,1.49
20150517,17.62,1.5,1.58
20150518,28.63,1.52,0.96
20150519,16.29,1.47,1.18
