date,PM2.5,SO2,NO2
20150215,87.06,21.93,33.8
20150216,87.31,22.6,32.97
20150217,42.84,15.19,16.03
20150218,32.06,13.46,12.11
20150219,73.92,20.74,16.78
20150220,39.59,21.04,15.31
20150221,30.7,13.45,13.62
20150222,51.38,9.92,7.33
20150223,20.82,9.85,7.12
20150224,31.73,14.68,12.8
20150225,46.95,19.02,16.1
20150226,42.75,15.0,15.06
20150227,36.77,15.12,15.78
20150228,36.4,21.45,19.21
20150301,26.76,12.1,10.6
20150302,29.33,14.69,16.19
20150303,33.48,14.11,13.69
20150304,31.74,12.24,12.17
20150305,34.98,19.75,17.01
20150306,41.75,20.91,16.89
20150307,48.04,16.37,17.42
20150308,45.44,14.41,18.49
20150309,17.54,9.86,9.61
20150310,23.68,11.4,13.05
20150311,21.79,11.59,12.45
20150312,16.3,9.63,10.59
20150313,26.84,12.14,14.81
20150314,28.9,15.92,17.41
20150315,35.16,15.03,14.87
20150316,43.52,14.65,17.31
20150317,37.67,11.3,15.36
20150318,30.1,14.76,18.68
20150319,30.87,12.5,16.15
20150320,29.24,12.31,16.44
20150321,26.27,11.31,13.58
20150322,10.57,4.87,5.34
20150323,16.9,7.26,8.67
20150324,34.08,10.68,15.15
20150325,45.48,18.37,20.1
20150326,63.51,23.21,19.1
20150327,64.1,22.14,18.46
20150328,61.42,19.57,17.05
20150329,57.17,12.9,17.75
20150330,57.4,14.96,17.39
20150331,34.92,7.58,10.58
20150401,26.93,6.59,12.15
20150402,36.28,10.86,20.04
20150403,24.78,5.68,8.88
20150404,27.52,8.26,14.32
20150405,28.62,8.07,10.53
20150406,11.45,4.03,4.56
20150407,11.82,4.95,6.03
20150408,18.39,8.84,9.9
20150409,34.75,13.16,11.22
20150410,27.58,8.34,9.97
20150411,34.02,8.15,12.02
20150412,28.96,6.59,8.6
20150413,36.29,7.58,13.24
20150414,40.41,9.3,16.21
20150415,49.75,13.05,18.0
20150416,25.99,6.0,7.26
20150417,25.05,4.22,8.86
20150418,30.21,6.2,15.38
20150419,34.05,6.26,11.05
20150420,32.74,3.77,8.55
20150421,23.2,5.42,11.24
20150422,21.01,5.65,10.54
20150423,22.7,6.15,7.95
20150424,16.09,3.48,7.82
20150425,24.7,8.63,13.01
20150426,47.39,13.75,12.35
20150427,48.4,17.04,11.44
20150428,38.35,11.33,13.24
20150429,40.34,10.84,15.46
20150430,39.35,9.15,12.5
20150501,36.9,8.87,10.65
20150502,28.94,6.74,8.54
20150503,24.97,5.17,6.15
20150504,18.24,2.77,4.99
20150505,31.81,5.36,6.74
20150506,26.57,2.4,4.58
20150507,24.85,5.35,7.96
20150508,9.34,3.09,4.36
20150509,13.49,3.54,6.14
20150510,16.47,4.22,8.27
20150511,24.38,6.42,10.61
20150512,17.08,6.83,7.43
20150513,16.7,5.62,6.57
20150514,27.0,6.77,9.88
20150515,24.71,3.19,5.98
20150516,22.84,3.65,7.11
20150517,31.67,10.38,13.9
20150518,25.71,7.87,8.29
20150519,18.83,5.5,7.49
