date,PM2.5,SO2,NO2
20140627,54.72,25.78,24.33
20140628,36.17,31.67,33.14
20140629,55.02,41.12,40.99
20140630,59.24,36.35,33.56
20140701,82.62,28.29,27.14
20140702,50.82,19.73,18.84
20140703,48.04,25.56,21.24
20140704,50.66,20.83,26.17
20140705,56.14,20.39,23.25
20140706,49.76,21.71,21.14
20140707,51.76,23.27,23.48
20140708,60.47,21.67,20.38
20140709,47.71,27.07,26.62
20140710,47.87,41.15,37.39
20140711,75.44,38.38,31.77
20140712,86.37,30.77,36.28
20140713,61.28,31.86,26.25
20140714,55.61,27.03,25.65
20140715,42.97,22.61,20.69
20140716,55.63,22.16,23.27
20140717,50.12,19.62,20.09
20140718,39.8,20.74,20.93
20140719,44.71,23.66,24.79
20140720,39.44,22.3,24.66
20140721,40.91,18.09,18.46
20140722,44.77,20.19,22.15
20140723,40.8,26.82,27.26
20140724,51.01,25.11,26.49
20140725,22.43,12.81,14.37
20140726,56.46,30.69,29.18
20140727,75.97,25.87,28.79
20140728,78.07,22.66,22.29
20140729,65.3,17.97,18.76
20140730,36.14,15.73,19.55
20140731,52.5,17.83,23.08
20140801,33.73,14.69,19.83
20140802,30.66,24.31,22.12
20140803,47.57,30.07,26.13
20140804,70.19,31.46,30.23
20140805,45.56,24.25,25.86
20140806,37.5,27.22,29.01
20140807,36.8,21.47,25.89
20140808,45.43,27.4,28.7
20140809,40.26,22.89,25.25
20140810,56.68,32.51,24.88
20140811,77.91,35.54,28.66
20140812,54.99,30.0,31.63
20140813,47.16,21.29,23.12
20140814,47.89,24.07,21.86
20140815,68.59,28.69,27.28
20140816,72.69,29.66,25.27
20140817,58.91,26.15,25.24
20140818,51.38,29.75,28.99
20140819,65.95,39.05,33.29
20140820,77.67,34.87,34.44
20140821,79.22,34.7,29.44
20140822,72.23,35.91,29.22
20140823,72.0,31.39,28.3
20140824,53.49,24.95,22.74
20140825,46.25,29.09,27.39
20140826,50.58,33.43,36.21
20140827,56.74,35.94,36.71
20140828,54.26,31.63,28.15
20140829,60.64,32.7,30.85
20140830,57.3,31.95,28.48
20140831,48.86,27.08,23.28
20140901,46.74,25.19,27.12
20140902,33.9,20.12,24.27
20140903,29.91,19.68,21.71
20140904,38.78,33.5,33.48
20140905,60.76,35.78,30.84
20140906,71.9,28.32,26.36
20140907,76.38,28.62,28.51
20140908,79.62,30.64,25.24
20140909,56.66,37.68,32.26
20140910,51.98,30.42,32.05
20140911,32.93,31.85,39.76
20140912,38.4,26.55,31.57
20140913,46.83,36.2,34.11
20140914,47.79,28.71,34.09
20140915,42.45,22.96,28.73
20140916,38.15,25.18,34.41
20140917,30.66,18.88,28.42
20140918,58.36,32.54,38.95
20140919,62.92,30.53,33.86
20140920,55.38,27.01,31.45
20140921,64.8,34.71,34.58
20140922,70.5,31.44,35.76
20140923,60.04,31.02,31.56
20140924,62.24,33.55,30.16
20140925,53.0,31.94,30.32
20140926,64.82,30.1,31.28
20140927,87.32,33.5,33.1
20140928,67.51,21.14,28.4
20140929,35.33,24.58,18.33
20140930,19.82,24.79,21.04
20141001,43.75,29.88,33.91
20141002,77.96,35.88,35.53
20141003,62.43,32.08,33.28
20141004,57.33,33.24,38.39
20141005,79.74,35.22,35.84
20141006,41.41,31.15,34.31
20141007,79.7,38.01,46.29
20141008,77.21,35.17,39.46
20141009,72.78,33.33,40.78
20141010,71.99,30.58,44.5
20141011,78.05,32.43,49.68
20141012,58.12,25.26,32.59
20141013,20.37,21.35,23.64
20141014,54.41,43.08,45.27
20141015,89.12,49.45,52.7
20141016,35.73,34.69,37.91
20141017,84.51,42.15,46.36
20141018,121.16,45.12,46.86
20141019,59.16,23.86,35.78
20141020,80.33,28.24,34.96
20141021,44.34,22.09,25.47
20141022,66.48,34.94,45.88
20141023,100.11,39.01,42.04
20141024,77.97,33.2,32.54
20141025,65.04,36.92,34.8
20141026,62.81,34.84,35.98
20141027,21.77,25.22,28.23
20141028,48.5,34.76,48.38
20141029,65.03,36.66,53.26
20141030,61.57,30.53,44.72
20141031,48.27,23.06,31.72
20141101,81.36,26.72,40.05
20141102,34.52,23.4,31.06
20141103,50.01,44.76,46.59
20141104,65.37,45.98,45.37
20141105,105.02,51.51,64.03
20141106,80.3,40.4,40.97
20141107,30.21,28.15,31.66
20141108,59.57,41.31,46.76
20141109,116.78,52.92,59.34
20141110,138.82,49.0,59.46
20141111,124.04,47.44,53.68
20141112,33.39,28.82,31.16
20141113,47.58,47.95,48.23
20141114,87.17,61.97,62.94
20141115,98.85,59.33,64.24
20141116,121.98,53.29,53.39
20141117,77.76,52.12,51.42
20141118,86.18,72.28,61.13
20141119,108.04,68.94,59.9
20141120,116.28,52.96,54.55
20141121,187.11,72.59,81.71
20141122,195.94,69.1,72.11
20141123,109.85,42.05,57.28
20141124,111.09,51.38,55.1
20141125,76.48,46.12,48.98
20141126,98.01,49.8,48.71
20141127,95.9,36.21,48.0
20141128,52.61,28.38,32.78
20141129,80.77,36.24,41.82
20141130,70.72,37.4,39.6
20141201,25.07,22.45,18.08
20141202,47.97,51.4,40.47
20141203,81.59,80.6,52.57
20141204,62.24,55.97,43.02
20141205,64.73,64.33,52.14
20141206,93.43,87.04,63.59
20141207,110.21,68.22,58.31
20141208,85.07,61.6,52.02
20141209,103.04,63.73,56.62
20141210,120.21,55.73,53.58
20141211,52.53,47.02,40.93
20141212,57.61,60.86,44.31
20141213,76.62,76.49,53.52
20141214,105.94,89.6,63.16
20141215,123.73,82.93,61.31
20141216,26.9,37.26,25.85
20141217,60.44,71.84,48.95
20141218,90.6,79.96,56.09
20141219,86.74,62.23,55.96
20141220,37.78,46.53,35.67
20141221,46.74,57.8,37.28
20141222,74.21,83.2,54.34
20141223,106.25,83.58,65.99
20141224,109.02,76.62,61.84
20141225,72.66,64.73,55.31
20141226,101.75,73.36,62.9
20141227,126.7,77.76,64.03
20141228,181.09,92.44,76.41
20141229,180.16,108.35,80.9
20141230,165.56,97.49,79.3
20141231,40.59,32.88,29.38
20150101,48.75,56.91,42.21
20150102,74.86,69.0,51.56
20150103,105.04,71.68,61.26
20150104,178.36,101.3,85.22
20150105,212.87,87.11,83.99
20150106,34.92,32.09,30.93
20150107,59.49,61.59,51.41
20150108,117.06,92.5,70.77
20150109,194.61,109.33,90.4
20150110,184.77,102.66,85.77
20150111,110.95,59.86,55.95
20150112,47.5,45.85,42.65
20150113,63.81,55.87,49.41
20150114,86.26,57.38,50.37
20150115,160.95,60.34,55.03
20150116,169.46,56.18,52.18
20150117,68.27,52.78,47.42
20150118,81.63,54.21,40.14
20150119,47.02,50.84,42.49
20150120,64.6,49.67,44.78
20150121,84.64,45.13,46.09
20150122,59.26,42.39,38.54
20150123,111.87,56.28,51.68
20150124,156.9,62.64,63.22
20150125,93.7,30.51,38.04
20150126,122.49,53.43,42.22
20150127,31.86,28.4,23.76
20150128,36.78,31.86,26.72
20150129,76.19,48.93,38.35
20150130,71.32,42.81,37.17
20150131,52.9,52.71,46.68
20150201,81.54,64.76,54.83
20150202,111.24,73.02,60.19
20150203,161.52,84.27,69.44
20150204,120.41,62.2,50.37
20150205,42.24,43.91,41.94
20150206,75.5,67.05,55.68
20150207,86.28,57.63,46.79
20150208,27.87,30.03,28.11
20150209,60.0,55.27,44.09
20150210,88.13,60.4,49.75
20150211,128.86,69.88,63.8
20150212,91.94,55.04,50.28
20150213,94.47,57.54,52.47
20150214,113.58,48.96,42.91
20150215,109.53,29.81,42.04
20150216,113.36,34.91,35.05
20150217,88.89,45.96,36.98
20150218,53.19,39.32,22.29
20150219,78.18,48.71,21.49
20150220,42.75,24.95,15.89
20150221,86.41,32.16,22.15
20150222,53.49,25.43,15.63
20150223,51.04,44.85,27.84
20150224,83.37,39.64,27.4
20150225,106.36,36.03,28.98
20150226,74.17,42.11,29.22
20150227,36.17,29.8,21.22
20150228,46.4,36.74,27.68
20150301,77.16,41.81,35.05
20150302,68.63,43.79,35.09
20150303,44.44,25.48,22.67
20150304,26.96,32.59,28.6
20150305,47.88,42.61,33.39
20150306,78.96,43.62,34.69
20150307,79.07,37.33,34.48
20150308,89.78,37.79,36.79
20150309,44.32,24.7,23.73
20150310,37.45,40.53,35.44
20150311,57.87,44.57,40.26
20150312,87.85,52.48,49.29
20150313,94.12,52.6,50.4
20150314,60.49,42.16,43.4
20150315,94.63,39.46,42.2
20150316,95.44,30.93,32.13
20150317,86.34,27.43,35.12
20150318,63.52,34.9,39.88
20150319,96.3,52.87,56.47
20150320,128.35,59.58,60.1
20150321,80.05,37.2,42.42
20150322,45.64,34.96,38.06
20150323,40.03,37.19,38.35
20150324,58.51,39.99,42.31
20150325,52.66,36.88,38.1
20150326,50.11,30.52,35.81
20150327,53.38,31.75,32.58
20150328,76.76,30.81,34.81
20150329,93.35,39.29,47.74
20150330,85.9,32.38,27.64
20150331,78.39,26.02,27.86
20150401,42.62,16.72,25.89
20150402,45.79,15.15,23.15
20150403,64.79,26.39,29.86
20150404,78.43,28.97,37.46
20150405,114.66,37.84,46.53
20150406,41.0,20.7,19.83
20150407,33.61,26.11,25.97
20150408,50.5,29.21,32.47
20150409,59.07,29.39,30.66
20150410,79.07,34.7,38.19
20150411,70.76,31.63,28.18
20150412,50.54,19.69,22.45
20150413,42.3,15.91,22.88
20150414,66.3,37.29,36.93
20150415,60.03,37.74,33.39
20150416,40.63,15.0,18.72
20150417,53.15,33.85,35.4
20150418,56.22,35.65,32.71
20150419,42.6,15.32,22.71
20150420,49.8,25.42,29.2
20150421,59.86,33.13,34.31
20150422,56.09,26.4,32.61
20150423,66.04,34.64,30.8
20150424,67.27,32.94,38.65
20150425,72.38,38.98,38.55
20150426,65.01,34.66,28.32
20150427,56.31,33.17,27.89
20150428,61.62,29.02,29.99
20150429,71.53,23.47,26.53
20150430,76.72,28.5,33.28
20150501,58.4,25.73,21.78
20150502,44.1,16.81,18.88
20150503,73.47,25.86,30.18
20150504,37.1,25.86,25.95
20150505,51.23,30.83,27.62
20150506,64.49,31.63,34.56
20150507,70.3,28.92,33.98
20150508,63.08,24.02,28.71
20150509,49.86,18.94,23.61
20150510,41.83,17.26,20.63
20150511,28.75,17.56,24.89
20150512,27.5,27.04,22.17
20150513,44.88,26.36,21.84
20150514,52.0,24.48,28.02
20150515,48.04,30.89,32.86
20150516,55.94,31.16,37.09
20150517,52.52,28.41,23.9
20150518,63.82,28.02,27.68
20150519,57.66,26.56,31.38
